relative_path	type	size_bytes	sha256_or_link	classification	evidence	fix_branch	archive_branch	fix_ignore_allowed
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_007.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97664	764248c61602bb067a539b9c6fd7e070f0d9a5d8b7ac11bee79457975d5de204	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_008.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97946	12f430d58efe9224832873f7e7fd7e09852a798d990680fdacff55966057afc9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_009.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97515	b35377bd9293071eade9cbdff7ac3abc20b8bfb424343e432d7fa795224794ad	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_010.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97391	202198d210420b37be6dd95a842de13ebb757a1fc41618b0eff951f0231bc6f5	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_011.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97025	a912f7d341e33aa900ad11ef2030fe058fcab3359689b7acf745ecd58a03ada8	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_012.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97455	e6a509d20cff92fe306cca3158ddedb037cd689d774fdc4092aad5b74c19898f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_013.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97662	cf201a11399732f50d6c4cb55d5b0c9ad25e7668210c0a8366dd9f841bb9607c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_014.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97714	73ee24396e547402dc73058f2d47bc2192da139c8f76f9965f58379dbcad56b2	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_015.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97889	46c5aec9b6091db4f46a8443e1812ede85ecfc08345dd14343543cc41598668b	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_016.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97810	5fc374982184a95d002491575daa029b7aab5dfdc27f7f3414d1b318239d7b35	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_017.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	98160	d6c8ac8da37000289291966bb936d51ced00e9d4f9d65babadf82be9c9960fd9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_018.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97838	bab5a63b9dfb16c6d62e980b91a1f63b3fee74445fe5f9b2d664f77fef8315c9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_019.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97605	575d3a37269342b1fb98cd6718cd262deeabafb7c731091bede51a114cb94b27	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_020.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97479	8a1adb61de2a300c2b8362acf06c06ccb38e9ece03cd909724e61f3d7869e409	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_021.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97634	61aeeb478605ff6739c5a7d1026481c2c401a988ad5f1b26b628b9b2d06ff857	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_022.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97660	46abc0e743561bcfa4a9249dbbe1df9ac97f69075a152334021ba7ba48f564f3	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_023.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	98072	adc2f8265c195a81254dc1212b4d8c10d28d574a476d2d5a18763798d4ff17af	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_024.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97975	6af08f70b05520cb42ef89c1bbc2d90e13862a83c1f46e24e09055487fd3d51d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_025.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	98258	268de086d3a6937ec771ec6dc2980ff39fc19535de377f3f4f852788b6959b5f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_026.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97779	b96713afb00ce67e6ebbb1fa679260ca44f0ec462c72f50a373cd787326734c8	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_027.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97983	d0a19859aacbf5567c4e8646442d13fa696539f5c1c95d41bb05d2ef3792cb3c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_028.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97871	6b0e478020650a8125eb21b346c7953624b8cb7f30c5c2b283e4581954eef025	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_029.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97503	91e051c225f78b91a92a4dabd2d53e9e827cbf92921eaabf880aa58d62e8d687	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_030.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	98055	fd90e2c6c950c2c6ea7c2f3aa1e4839387278df9039effb62e2d305dadf6ed66	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_031.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97633	4d8753fcc98061cda9475d4c6860bdaa30779b1511d9befb33a38d878f5010d4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_032.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97829	80d5a91b07f259796ec1ed3a608e5c4ebac22eeef585eff02a62671fbb00838a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_033.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97857	3d17b2e82ee1a70b4b661552c5979edd4d27fa5e2cc89d52cbcbe2d082b9d3ac	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_034.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97626	a55f1d224cd5e16ca287b9dfa2d16b2c46a33ab6a2cb1d6991eeb151ac6b1842	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_035.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97858	359d9905cde54860cea63ea8d608f0b4530fa0c1c6a7b1bf9c83730d6e5eb8d1	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_036.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97960	5e46a27760314e1067af372f949401de085150c8a0827e26621bc65199486777	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_037.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97836	30fe5002244499c8cb8ce483f478709259b1c42f1cafacffeda4e78d967b73a1	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_038.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97635	e161d2d14430f56fe485f83c10ca9364553cfc4032b5202d4a1f1841a471c794	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_039.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	97762	64c4c5231d65a8ab53c0ee49ca7e359b05409f0dc96a4d300e9a68cee1bd58c7	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/red_ring_roi/place_1_040.png	PNG image data, 294 x 294, 8-bit/color RGB, non-interlaced 	98275	b0a1dd3deb8937accc401d54e545218629013f6742a1715bc80962e1c7d45831	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/representative_place_1.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	586420	bfabc21a3d86e339da32054b00be42be1593515c59c9241723f4f985c274748f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage5_place_1_20260803_183751/template_calibration.json	JSON data 	186	a61e87a024d487403297546c31cbce870a92527d2e4b680c7067374a780cc347	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/capture_calibrated_report.json	JSON data 	18343	5e80d700ca12c892a3b85e141b60feb1b60bc8cefe7571f7f084f62f6d3dde95	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/metadata.json	JSON data 	22059	aea6b37dd496c9dab7ae49e8946cab9e61186824b67617afd67aa6ceedb9a335	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_001.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	1a6465ccb9b1db97995854e94a11269efd0bdbe4cde8a64e44cff3484fe1486d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_002.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	17ed852a8877702b702d5492285a09df5905e6c319de5b2928cd1538d3e26484	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_003.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	9d1dd46985d11be58cce15850b75e685bd26a0a4d50356cc77be651e24885a97	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_004.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	d706272c9b1d05a00a40dda87089ce22dfa93c70ee53c2f536e2afd6e2784214	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_005.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	708	e6a36db109e414cb982829bea2d5b943f7e69ea832f327e58db73d175f5690f6	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_006.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	d69441a72c030107248304af162b97a7e8800ccc9107955b4e6b5fa60f631918	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_007.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	f039cdc480ad490611c76fce88fe90d1fc01b76b37412857a2c14efecb07ccfe	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_008.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	705	75ad0c8188a82b1c2738a7ddcbba876b05cece227a25bdd7256b6ac6aa960590	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_009.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	7b7fa9865d48c5d3bc5283e01efe3b82760da9333ca22e103a65e5e9c1b8af37	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_010.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	bf7ba838401bd4fa6d7e44899585d2f84a2e5a3d47896151bf26d7765309c2a9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_011.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	706	0360099c6e5e55f64bdb4733ee67f7d06d72d48c4e47cedc0fe1ada00b29c840	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_012.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	705	7e27c9d00b847d6967146f6a65df82989adf4f3fa59e24eedc753132190ab02f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_013.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	709	bf63f178899c16d9e63ec264d9d9e4c50cf0ba8d7a26da6484e795a8d80d53df	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_014.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	709	bc11c518106c3d2561ecbb3c9b8154b16f4ba8892f5d383dfaea3ee35986009a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_015.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	c66f9d8746e4ddb8e559143b0f9fc6053fdcab9c6141d60607468233d6e126b8	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_016.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	03217982ba08c926869e731577132cc734452c708d7d8b218a0e906117a23057	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_017.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	20675439a4cd617a3a5889fdafd67ead30c3d488395e6349d9d9b4c8e8d57f37	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_018.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	0e2d6186e524a93d3afac48cabfa0eed17e9aa419846d776effabe70537ced8a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_019.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	3701581d6709f51b7582e2ab90e523bb0c55d8c51c402f1b47b111b3f2a7d0c4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_020.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	21179088a60a0dc9d1ce04bcb722769e302c49113f94cb7c1a16559059a3a03a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_021.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	19ecfad269d50062204672f39a186c4a8d403f5ff40fe2706296f0dab13f5f68	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_022.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	705	3e2acd901f6e10c3853dadbbc6e214f6f006325aadfb9f428ce1cb31277d7e48	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_023.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	706	ffa0840f11f983f4bebd7d117b67f5f78deffa2c9db26f9898988759b48bc3f4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_024.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	b08a1d019650ab1b4e7d704c71e8fcad2c3e05a005b13bfcc3cd943e56723e1f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_025.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	c1a8481f24d9e88efd01d40986c629f9b584c30b9bb632c4ae9ba991ea74b455	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_026.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	b62295919a1e739a11f86931a15fadcc00c2b90e16a2a635f54085dbf6ed2927	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_027.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	f65f864f666b8f42bbe053cc4eb18294a1c708c5077f3d4ac5a0b204b0bcae12	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_028.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	724a8149fd696102debd6556d7b64ac55426bd517f27800c58e28701e36159af	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_029.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	424247fbcda2052479985488ef4d42bfe44845ba1b34976d7ce43d327e0d0ba4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_030.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	7ed915e830ad601912ba9743f92be4e3cb722415bf2ea490d0fa271ad1b66e86	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_031.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	bdfa7bcb746fdd697c781b7b695febdafd38113d943f1fceae5556e5a3003097	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_032.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	7b1c98756d746e9be1c198e12b4f7226e2cc838edeb247170159ec06458eee79	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_033.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	6a05aafbb5f14f6a5e1ed1f8cea33f6b436d10456b7e061c12807cd99af59549	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_034.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	705	5304af5d728d5cc347588848336aabca1abc33f49e376df508741b894988b7fc	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_035.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	581ea07b3fc0d50e39fbe956ea549a0aa23f36b6fe2d091709581ea2b12293d0	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_036.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	706	d35d5821191ea094d04c0e9febeb0a5c8d50d6c7084750bc765aa60cd7ca438a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_037.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	702	6da8d62da9e17b66fb84d8f72dc02711f48c2e3748b301d6167cec77f7959f7c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_038.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	703	93260543fca76bb50c95f8cd657e83fbd7d600eea2dcbe35d7e78d3ea87519c3	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_039.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	32f34d4b5d87279a116e56d86dd3ea6eb7a16321f5552598a9811ad0f0cf358d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/normalized_mask/place_2_040.png	PNG image data, 128 x 128, 8-bit grayscale, non-interlaced 	704	6c9b4d8fdbba11b0d9e9c038acbad1752698e6f17e0ea4bbfdf41152b2d74be5	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/offline_regression.json	JSON data 	9590	a00564625a93c8253e7acd472db38f2e03c91cb283b20e7559fbf3e763c975dc	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_001.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	580881	9964c82893441b2b2e46d53100cecbc146ae1a766dcd2af75225e9a6043a4ae0	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_002.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581509	b2e8a18a4f31ae7570cc15dd3eefc6ab136e30d9380ee1011a28d7394cfa4489	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_003.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581548	a2d1acaf4f4bddaa29278f0a62945406cd12db9645bee8e9f03bfbc8decfd9b7	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_004.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581257	47a51902582ea43805c0045c8f110a0158bf08c1b7ab9b1110cca51f38385a3d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_005.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581486	a7f3526d4842b00e5bdde52a184621f6d676d4e6b00c6f5f2edb73d78aea6889	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_006.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582090	5ccbddf72950932cf86e1bcdb907e641cbfab5268199a7f02cb94363561b0374	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_007.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581670	c1f149d745b13e5bf3db6f55223f7cd49cb33deaa364af7f4da06b245ff54ab3	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_008.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582261	2b830994c6468bb0402f26231e1dd92a5ad6aa3bc33e8d9c436b8a99e3862e2b	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_009.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581785	6d4d2a7c602bb580add280e94564de5464893cd8b685613c2a986986122742e3	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_010.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	583054	8e07ead81dea0274847f831d3d6668dfaf8d5387cee621b07d84e1d8c5da1237	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_011.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582788	91f77df0255368b7a80e1eda00b078fe682d0c9549e6e955b2b7fbad50e3e8f7	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_012.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582160	55eac3fb0127005d119be7c0a00d132d73801d4bef5a7109c9e480b70ad4c847	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_013.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581095	9dac4375d15f65b66408d7293943ebbfb19848a18e4a4d19936476770d82d05a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_014.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582164	a855979ed36a4e4408b420960a05465193af0e3de68de267c8d06143a2eb7b44	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
